Close,High,Low
1.3521,1.3564,1.3474
1.3519,1.3556,1.3465
1.3534,1.35878,1.3513
1.3587,1.36071,1.3503
1.3617,1.3646,1.3574
1.3554,1.36317,1.3535
1.3574,1.3591,1.3539
1.3575,1.36071,1.3554
1.3518,1.3605,1.3483
1.3527,1.3546,1.3485
1.355,1.35817,1.3515
1.3565,1.35976,1.3541
1.3517,1.3571,1.3476
1.3528,1.35675,1.347
1.3675,1.36817,1.3512
1.3678,1.3704,1.3656
1.3678,1.36885,1.3647
1.3778,1.3792,1.3658
1.3779,1.3793,1.3739
1.3801,1.3827,1.376
1.3809,1.3832,1.3772
1.3803,1.3818,1.3772
1.3742,1.3813,1.3734
1.3728,1.3785,1.3694
1.3585,1.3739,1.3582
1.3489,1.359,1.3478
1.3519,1.3524,1.3439
1.3471,1.3522,1.3447
1.3521,1.3547,1.3465
1.342,1.3529,1.3294
1.336,1.3438,1.3316
1.3408,1.3416,1.3342
1.3428,1.3456,1.3357
1.3462,1.3471,1.3388
1.346,1.3494,1.3416
1.3493,1.3506,1.343
1.3497,1.3542,1.3472
1.3535,1.3547,1.3485
1.3426,1.358,1.3413
1.3465,1.348,1.3397
1.3548,1.3554,1.3459
1.3519,1.356,1.3488
1.3569,1.3575,1.3518
1.3571,1.3613,1.3555
1.3601,1.3618,1.3561
1.3587,1.3622,1.358
1.3537,1.3616,1.3523
1.3591,1.3614,1.3522
1.3585,1.3605,1.3526
1.3671,1.3677,1.3542
1.3702,1.3706,1.3618
1.3738,1.3746,1.3692
1.3765,1.3795,1.3732
1.3788,1.3811,1.3739
1.3745,1.3803,1.3736
1.3732,1.377,1.3707
1.3764,1.3799,1.3734
1.3767,1.3782,1.3721
1.3696,1.3812,1.3693
1.3655,1.3694,1.3647
1.3677,1.3709,1.3622
1.3693,1.3717,1.3669
1.3675,1.3699,1.3653
1.3695,1.3705,1.3659
1.3692,1.3702,1.3661
1.374,1.3893,1.3687
1.3798,1.382,1.3726
1.3774,1.3812,1.3757
1.3745,1.3754,1.3744
1.3655,1.3775,1.3627
1.3587,1.3672,1.3583
1.3634,1.3653,1.3569
1.3614,1.366,1.3594
1.3581,1.3635,1.3551
1.3607,1.3633,1.3547
1.3665,1.3687,1.3568
1.3668,1.3685,1.3634
1.3681,1.37,1.3646
1.3604,1.3681,1.3579
1.3617,1.3649,1.3581
1.3524,1.3621,1.3515
1.3562,1.357,1.3506
1.3558,1.3569,1.3514
1.3548,1.3583,1.3532
1.3694,1.3698,1.3528
1.368,1.3739,1.366
1.3672,1.3717,1.365
1.3666,1.3688,1.3626
1.3661,1.3685,1.36
1.355,1.3664,1.3541
1.3487,1.3573,1.3477
1.3531,1.3536,1.3475
1.3515,1.3539,1.3491
1.3531,1.3555,1.3497
1.3588,1.362,1.3481
1.3638,1.3643,1.355
1.3634,1.3651,1.3615
1.3637,1.3683,1.3626
1.3592,1.3653,1.3559
1.368,1.3692,1.3582
1.3697,1.3715,1.3671
1.3708,1.3724,1.3689
1.3757,1.377,1.3691
1.3733,1.3773,1.3722
1.372,1.3763,1.3684
1.374,1.3758,1.37
1.3734,1.3771,1.3705
1.3742,1.3767,1.3713
1.3685,1.3757,1.3659
1.3707,1.3727,1.364
1.3806,1.3825,1.369
1.3729,1.3793,1.3723
1.3738,1.3782,1.3718
1.3732,1.3749,1.3705
1.3859,1.3873,1.3719
1.3869,1.3915,1.385
1.3869,1.3898,1.3858
1.3864,1.3879,1.3831
1.3906,1.3915,1.3841
1.3859,1.3967,1.3843
1.3908,1.3937,1.3845
1.3923,1.3947,1.3877
1.3934,1.3943,1.3878
1.3829,1.3934,1.3808
1.3775,1.3845,1.3747
1.3796,1.3811,1.3763
1.384,1.3876,1.3758
1.3824,1.3847,1.3747
1.3793,1.3828,1.3774
1.3744,1.3797,1.3726
1.375,1.3773,1.3703
1.3781,1.3809,1.3721
1.3793,1.3815,1.3767
1.3762,1.382,1.375
1.3715,1.3807,1.3695
1.3705,1.3731,1.367
1.3743,1.375,1.3694
1.3794,1.3812,1.3734
1.3851,1.3858,1.3777
1.3887,1.39,1.3833
1.3882,1.3906,1.386
1.382,1.3863,1.3806
1.3813,1.3833,1.3788
1.3813,1.3851,1.3801
1.3814,1.3865,1.3808
1.3818,1.3822,1.3806
1.3793,1.383,1.3785
1.3804,1.3825,1.3782
1.3816,1.3855,1.3798
1.3827,1.3843,1.3788
1.3832,1.385,1.3825
1.3848,1.388,1.3813
1.3811,1.388,1.3802
1.387,1.3877,1.3772
1.3865,1.3889,1.3859
1.387,1.3881,1.381
1.3876,1.3886,1.3862
1.3928,1.3951,1.3869
1.3912,1.394,1.3909
1.3852,1.3993,1.3847
1.3754,1.3844,1.3744
1.3757,1.3775,1.3747
1.3701,1.3772,1.3687
1.371,1.3731,1.3694
1.371,1.3733,1.3646
1.37,1.3727,1.3682
1.3709,1.3734,1.3692
1.3698,1.3714,1.3675
1.3685,1.3723,1.3633
1.3654,1.3688,1.3643
1.363,1.3656,1.3613
1.3645,1.3654,1.3611
1.3636,1.3669,1.361
1.3594,1.364,1.3587
1.3602,1.3626,1.3584
1.3631,1.365,1.3596
1.3597,1.3643,1.3586
1.3625,1.3648,1.3585
1.3599,1.364,1.3594
1.3653,1.367,1.3501
1.3644,1.3677,1.3618
1.3587,1.367,1.358
1.3545,1.3602,1.353
1.3529,1.3557,1.3518
1.3564,1.3572,1.3509
1.3538,1.358,1.3518
1.357,1.358,1.3511
1.3543,1.3587,1.3534
1.358,1.3599,1.3538
1.3602,1.3643,1.3581
1.3595,1.3634,1.3562
1.3603,1.3614,1.3571
1.3601,1.3628,1.3581
1.363,1.3651,1.3598
1.3607,1.3641,1.3574
1.3646,1.3648,1.3607
1.3693,1.3698,1.3637
1.3677,1.3701,1.3673
1.3655,1.3683,1.3639
1.3603,1.3664,1.3594
1.3594,1.3611,1.3582
1.3607,1.3609,1.3573
1.3612,1.362,1.3585
1.3644,1.3648,1.3599
1.3603,1.3651,1.3587
1.3608,1.3625,1.359
1.3619,1.364,1.3595
1.3567,1.363,1.3559
1.3523,1.3571,1.3521
1.3528,1.354,1.3517
1.3526,1.3536,1.3491
1.3521,1.3549,1.3513
1.3468,1.353,1.3459
1.346,1.3474,1.3455
1.3463,1.3485,1.3438
1.3432,1.3476,1.3422
1.3433,1.3444,1.3427
1.341,1.3445,1.3404
1.3393,1.3415,1.3367
1.3388,1.3401,1.3372
1.3423,1.3445,1.3379
1.342,1.3433,1.341
1.3375,1.3425,1.3358
1.3379,1.3387,1.3333
1.3364,1.3394,1.3337
1.3412,1.3433,1.3344
1.3384,1.3412,1.338
1.3367,1.3387,1.3336
1.3368,1.3415,1.3342
1.3369,1.3408,1.3349
1.3392,1.3412,1.3359
1.3361,1.34,1.3353
1.3321,1.3363,1.3313
1.3263,1.3326,1.3256
1.328,1.329,1.3242
1.3244,1.3297,1.3221
1.3194,1.3223,1.3184
1.3176,1.3215,1.3165
1.3197,1.321,1.3153
1.3184,1.3221,1.316
1.3139,1.3196,1.3134
1.3136,1.3146,1.3119
1.3133,1.3137,1.311
1.3145,1.316,1.3122
1.2945,1.3154,1.292
1.2952,1.2988,1.2922
1.2899,1.296,1.2882
1.2943,1.295,1.2859
1.2908,1.2963,1.2884
1.2917,1.2952,1.2897
1.2949,1.2979,1.2909
1.2939,1.2979,1.2909
1.2962,1.2995,1.2922
1.2879,1.2981,1.2875
1.2918,1.293,1.2834
1.2836,1.2929,1.283
1.2844,1.2868,1.2816
1.2857,1.2901,1.2843
1.2786,1.2864,1.2774
1.2749,1.2783,1.2698
1.2681,1.2761,1.2677
1.269,1.2715,1.2664
1.2629,1.2702,1.2571
1.2615,1.264,1.2584
1.2669,1.2699,1.2614
1.251,1.2672,1.25
1.2645,1.2675,1.2509
1.2678,1.2682,1.2584
1.2721,1.2749,1.2623
1.2681,1.2792,1.2664
1.2613,1.2716,1.2609
1.2693,1.2699,1.2621
1.2657,1.2749,1.264
1.2802,1.2887,1.2625
1.2796,1.2845,1.2706
1.2761,1.2837,1.2744
1.2808,1.2817,1.2732
1.2722,1.284,1.2716
1.2642,1.274,1.2637
1.265,1.2677,1.2614
1.2668,1.2696,1.2635
1.2706,1.2723,1.2666
1.2736,1.2765,1.2685
1.2644,1.2771,1.2633
1.2613,1.2639,1.2548
1.253,1.2616,1.2486
1.2489,1.2514,1.244
1.2549,1.2577,1.2482
1.248,1.2567,1.2458
1.2378,1.2533,1.2376
1.2453,1.247,1.2358
1.242,1.251,1.2419
1.2479,1.2499,1.2395
1.2431,1.2498,1.242
1.2482,1.2492,1.2427
1.2525,1.2546,1.2399
1.2452,1.2578,1.2445
1.2534,1.2545,1.2444
1.2538,1.26,1.2512
1.2545,1.2575,1.2505
1.2387,1.2568,1.2375
1.2439,1.2445,1.2361
1.2477,1.2487,1.2402
1.2508,1.2532,1.2444
1.2474,1.2524,1.2465
1.2441,1.249,1.2427
1.2475,1.2507,1.242
1.2379,1.2483,1.2377
1.2313,1.2391,1.2301
1.2378,1.2456,1.2283
1.2289,1.2393,1.2271
1.2318,1.2344,1.2247
1.2367,1.2448,1.2292
1.2443,1.2447,1.2362
1.2385,1.2495,1.237
1.2458,1.2485,1.2385
1.2441,1.2483,1.2415
1.25,1.257,1.2434
1.2343,1.2516,1.2321
1.2283,1.2353,1.2266
1.2225,1.2302,1.222
1.2218,1.2273,1.2217
1.2175,1.2246,1.2165
1.2193,1.222,1.2169
1.2239,1.2245,1.2188
1.2178,1.2226,1.2169
1.2153,1.2221,1.2143
1.2153,1.2187,1.2124
1.2098,1.217,1.2097
1.2097,1.21,1.2099
1.2004,1.2108,1.2002
1.1938,1.2005,1.1868
1.1899,1.1969,1.1884
1.1832,1.1897,1.1802
1.1789,1.1848,1.1755
1.1842,1.1846,1.1763
1.184,1.1871,1.1787
1.1771,1.186,1.1753
1.1789,1.1846,1.1728
1.1616,1.1793,1.1568
1.1567,1.165,1.146
1.1604,1.164,1.1548
1.1549,1.1615,1.1541
1.1596,1.168,1.1542
1.1339,1.1651,1.1335
1.1221,1.1374,1.1115
1.1265,1.1296,1.1098
1.1368,1.1423,1.1224
1.1291,1.1383,1.1282
1.1316,1.1368,1.1262
1.1303,1.1364,1.1279
1.134,1.1362,1.1291
1.1484,1.1534,1.1313
1.1397,1.1487,1.1382
1.1476,1.1499,1.1304
1.1322,1.1486,1.1312
1.132,1.136,1.127
1.1318,1.1345,1.1273
1.1302,1.1332,1.128
1.141,1.1423,1.1302
1.1398,1.1443,1.138
1.1404,1.143,1.13895
1.14162,1.1449,1.13221
1.14009,1.14161,1.1334
1.13619,1.14501,1.13556
1.1375,1.14298,1.12792
1.13325,1.1412,1.12954
1.13411,1.13581,1.12885
1.13611,1.139,1.13359
1.11959,1.138,1.11839
1.11868,1.12451,1.1176
1.1182,1.1241,1.116
1.11763,1.12175,1.11543
1.1074,1.11866,1.10617
1.10268,1.11143,1.09876
1.08496,1.10327,1.08419
1.08616,1.09065,1.08228
1.0697,1.08559,1.06928
1.05407,1.0717,1.0511
1.06078,1.06837,1.04944
1.04763,1.06346,1.04625
1.0577,1.0619,1.0459
1.05915,1.06508,1.05515
1.08876,1.104,1.05803
1.0638,1.092,1.0613
1.0804,1.08823,1.06557
1.09623,1.09633,1.07677
1.09241,1.10292,1.089
1.0962,1.1015,1.0901
1.08894,1.10522,1.08566
1.08962,1.09487,1.08014
1.08124,1.0896,1.08097
1.07468,1.08455,1.07133
1.07589,1.08001,1.07188
1.0883,1.09054,1.07503
1.0995,1.1027,1.0864
1.09224,1.10356,1.091
1.0822,1.09548,1.08148
1.07867,1.08875,1.07634
1.06476,1.079,1.06378
1.06013,1.06837,1.0568
1.05751,1.06198,1.052
1.06524,1.07073,1.05316
1.06771,1.0702,1.05708
1.07745,1.08177,1.06246
1.082,1.08483,1.07348
1.07358,1.0829,1.07114
1.0734,1.0781,1.0659
1.0728,1.0801,1.0706
1.0826,1.0845,1.06666
1.0862,1.0902,1.0783
1.08805,1.0927,1.0818
1.0968,1.09911,1.08602
1.1108,1.11878,1.09597
1.123,1.12661,1.10715
1.1211,1.129,1.1175
1.11466,1.12244,1.1123
1.11948,1.1223,1.10665
1.1346,1.13702,1.11751
1.1266,1.13917,1.12375
1.12065,1.1289,1.11796
1.11568,1.12064,1.11311
1.1216,1.1279,1.1135
1.13477,1.13827,1.12027
1.1402,1.14447,1.13409
1.14459,1.1467,1.13238
1.13094,1.1449,1.1299
1.11537,1.1327,1.1119
1.1108,1.11521,1.1062
1.11221,1.11814,1.10798
1.10121,1.12081,1.10024
1.0978,1.101,1.09591
1.0875,1.09808,1.08635
1.0902,1.093,1.08195
1.09398,1.0959,1.08675
1.09813,1.10062,1.0926
1.09259,1.099,1.08872
1.11518,1.1194,1.0916
1.12683,1.1285,1.108
1.1243,1.138,1.1223
1.111,1.12801,1.10499
1.12822,1.12944,1.10847
1.1278,1.13453,1.12144
1.132,1.1386,1.12601
1.12595,1.13312,1.11824
1.1252,1.12963,1.11517
1.1285,1.12944,1.11895
1.1247,1.13297,1.12052
1.1335,1.1358,1.1207
1.1372,1.14361,1.1331
1.13434,1.14,1.12925
1.1322,1.14102,1.1312
1.1162,1.13472,1.1135
1.1203,1.1235,1.116
1.12,1.12277,1.1154
1.1169,1.12196,1.11301
1.1229,1.1277,1.09549
1.1144,1.1244,1.11126
1.1048,1.11712,1.1043
1.10873,1.11211,1.10326
1.1067,1.11178,1.10672
1.1049,1.10952,1.09704
1.1024,1.1056,1.0917
1.10683,1.10927,1.09745
1.1025,1.11248,1.0992
1.11451,1.1216,1.10453
1.1011,1.11967,1.09959
1.1003,1.1084,1.09658
1.0942,1.10355,1.09301
1.0875,1.09625,1.08558
1.0849,1.0907,1.0841
1.0824,1.087,1.08092
1.0935,1.09691,1.0812
1.09138,1.09665,1.08695
1.0998,1.10177,1.0922
1.0978,1.09958,1.09255
1.1094,1.11291,1.09695
1.1055,1.10994,1.10223
1.0981,1.1084,1.09672
1.0927,1.09894,1.08938
1.0986,1.1114,1.0921
1.0947,1.09959,1.09414
1.0888,1.09874,1.0883
1.0902,1.09369,1.0848
1.09316,1.09436,1.08736
1.0963,1.09781,1.0856
1.1014,1.10413,1.09255
1.1034,1.10882,1.09608
1.1165,1.1214,1.10247
1.1146,1.1189,1.10802
1.1104,1.1189,1.1098
1.10809,1.1125,1.1059
1.1033,1.10934,1.10175
1.1127,1.1134,1.1018
1.12022,1.12203,1.11072
1.136,1.13762,1.123
1.158,1.17136,1.137
1.1467,1.16041,1.1397
1.13232,1.1561,1.13226
1.12626,1.13641,1.12034
1.11831,1.131,1.11564
1.1229,1.12624,1.11635
1.1298,1.1332,1.12091
1.1222,1.13102,1.1223
1.1123,1.12431,1.10877
1.1138,1.119,1.109
1.1169,1.11775,1.1122
1.1205,1.12293,1.11528
1.1202,1.1217,1.1132
1.1283,1.1295,1.11718
1.1336,1.13493,1.12546
1.13132,1.1373,1.12837
1.1267,1.13284,1.1259
1.1278,1.13204,1.12142
1.142,1.1423,1.1285
1.1301,1.14602,1.12868
1.1194,1.133,1.11816
1.113,1.12073,1.11137
1.1182,1.12132,1.11057
1.1225,1.1296,1.1165
1.11968,1.12131,1.11167
1.1234,1.12475,1.11469
1.12619,1.1281,1.11942
1.1165,1.12613,1.11576
1.11844,1.1209,1.11352
1.12038,1.13183,1.11506
1.1184,1.12892,1.11735
1.12685,1.1276,1.11724
1.1247,1.1284,1.1212
1.1274,1.1328,1.1235
1.13551,1.13873,1.12675
1.13654,1.13967,1.1355
1.13862,1.14109,1.13445
1.1485,1.1489,1.13798
1.13771,1.14951,1.13635
1.13564,1.13949,1.13346
1.13229,1.1379,1.1306
1.13448,1.1387,1.13242
1.134,1.13775,1.13344
1.11169,1.1351,1.11084
1.0998,1.11397,1.09967
1.105,1.10681,1.0994
1.10384,1.10785,1.10307
1.09182,1.10956,1.0897
1.09806,1.09852,1.09022
1.0996,1.10723,1.09659
1.1008,1.10526,1.10003
1.0965,1.103,1.09362
1.0862,1.09676,1.08446
1.0881,1.08973,1.08339
1.0741,1.0894,1.0706
1.0758,1.079,1.072
1.07134,1.0764,1.06746
1.074,1.07738,1.07058
1.0811,1.083,1.06914
1.07436,1.0817,1.07144
1.06823,1.0758,1.06749
1.0648,1.06909,1.06308
1.06542,1.06925,1.06175
1.0733,1.0763,1.06559
1.0647,1.0738,1.0641
1.06271,1.06565,1.05927
1.0646,1.06732,1.062
1.06181,1.06891,1.05662
1.0606,1.0628,1.06002
1.05955,1.0638,1.05687
1.05697,1.05948,1.0558
1.0632,1.0637,1.05637
1.062,1.06359,1.0551
1.09557,1.09811,1.05236
1.08699,1.09562,1.08364
1.0847,1.08871,1.07963
1.0888,1.09026,1.08306
1.10291,1.10427,1.08795
1.0937,1.1025,1.09256
1.0991,1.10305,1.09269
1.0996,1.10487,1.09459
1.09137,1.10594,1.09049
1.09165,1.10119,1.0888
1.0804,1.09138,1.08029
1.08661,1.08743,1.08052
1.09248,1.09388,1.08485
1.0954,1.0984,1.09027
1.0922,1.09566,1.08702
1.0952,1.0967,1.09049
1.0963,1.09732,1.09438
1.0972,1.09924,1.0954
1.09324,1.09914,1.08994
1.0931,1.09435,1.09024
1.0864,1.0937,1.0852
1.0864,1.0937,1.0852
1.08311,1.09463,1.07814
1.0744,1.08387,1.0711
1.0786,1.07992,1.07156
1.09258,1.09401,1.07715
1.09172,1.09331,1.08036
1.086,1.09697,1.0848
1.08461,1.09001,1.08199
1.0872,1.0884,1.0805
1.0857,1.09432,1.0835
1.0913,1.09845,1.0855
1.0889,1.0936,1.0869
1.09134,1.0939,1.08597
1.08801,1.09757,1.08776
1.0883,1.0921,1.0778
1.0793,1.0876,1.079
1.0852,1.08539,1.079
1.08553,1.08742,1.0819
1.08969,1.09163,1.08511
1.09502,1.09675,1.087
1.0831,1.09485,1.08102
1.08929,1.09127,1.0815
1.09177,1.094,1.08857
1.1105,1.11454,1.09039
1.12,1.12392,1.10698
1.11452,1.12504,1.11091
1.12042,1.12158,1.10867
1.1287,1.13378,1.11626
1.1291,1.13113,1.11607
1.1331,1.13764,1.12745
1.12542,1.13338,1.12143
1.11446,1.125,1.11282
1.11415,1.1193,1.11245
1.11437,1.1179,1.11064
1.11023,1.11495,1.10712
1.1126,1.11391,1.10668
1.10297,1.1127,1.10034
1.10169,1.10526,1.09904
1.10092,1.10462,1.09575
1.1036,1.10496,1.09868
1.0938,1.10681,1.0912
1.08858,1.09624,1.08595
1.08709,1.08937,1.08345
1.0866,1.08808,1.08259
1.0964,1.09725,1.08539
1.09938,1.10432,1.09038
1.1009,1.1026,1.09403
1.10069,1.10576,1.09937
1.10064,1.1035,1.09464
1.11849,1.12179,1.08224
1.11529,1.12095,1.10807
1.1097,1.11757,1.10781
1.111,1.1125,1.10723
1.12248,1.12423,1.10581
1.1316,1.13423,1.12055
1.12681,1.1337,1.12565
1.12494,1.1285,1.12347
1.1219,1.1261,1.11888
1.1181,1.12233,1.11598
1.11753,1.11874,1.11443
1.1162,1.11792,1.11545
1.11999,1.12198,1.1153
1.1302,1.1303,1.11691
1.13369,1.13653,1.1286
1.13845,1.14116,1.13107
1.1394,1.14377,1.13347
1.1396,1.14125,1.13576
1.1381,1.14051,1.13361
1.1405,1.14315,1.13268
1.13724,1.14539,1.13379
1.13996,1.14192,1.1349
1.14057,1.14472,1.13725
1.1393,1.14646,1.13455
1.12864,1.1391,1.12726
1.1262,1.12947,1.1234
1.1285,1.13169,1.12458
1.13142,1.13322,1.1274
1.1368,1.13845,1.13038
1.1298,1.13878,1.12911
1.1293,1.13972,1.12704
1.1229,1.13084,1.12185
1.12626,1.12781,1.12189
1.12817,1.13396,1.12565
1.13125,1.13604,1.12721
1.1352,1.13679,1.1296
1.14465,1.14591,1.13484
1.15182,1.15349,1.14486
1.15055,1.16162,1.15013
1.1493,1.15293,1.14666
1.1401,1.1494,1.13862
1.14018,1.14802,1.13871
1.13847,1.14196,1.13757
1.13691,1.14097,1.13586
1.14234,1.1447,1.13699
1.1371,1.1429,1.13722
1.13188,1.13796,1.12832
1.13195,1.13422,1.13027
1.1319,1.13482,1.13024
1.12195,1.13159,1.12196
1.1202,1.123,1.11803
1.1214,1.12372,1.11967
1.12146,1.1243,1.11878
1.11403,1.12269,1.1133
1.11604,1.1167,1.11292
1.11901,1.1217,1.11501
1.1113,1.12006,1.11119
1.1134,1.1145,1.10983
1.11338,1.11732,1.11224
1.11923,1.1193,1.11143
1.1147,1.12198,1.11457
1.13518,1.1354,1.11367
1.13656,1.13928,1.1327
1.1359,1.13804,1.13388
1.13943,1.14105,1.13548
1.1329,1.14153,1.13057
1.1261,1.13213,1.12456
1.1289,1.1303,1.12325
1.1207,1.12984,1.11892
1.1265,1.12985,1.11899
1.123,1.1295,1.11312
1.12802,1.12963,1.12229
1.1306,1.13824,1.1286
1.1249,1.13494,1.12434
1.1304,1.13375,1.12366
1.13449,1.1421,1.1317
1.11219,1.14239,1.09118
1.10132,1.10836,1.09711
1.1057,1.11115,1.10106
1.1107,1.11304,1.10495
1.1087,1.11543,1.10243
1.1131,1.11693,1.10723
1.1142,1.1148,1.1098
1.1068,1.11864,1.10662
1.11048,1.11114,1.10293
1.1054,1.11073,1.10528
1.10553,1.11192,1.10019
1.10617,1.10745,1.10159
1.10639,1.11259,1.10526
1.1097,1.11197,1.10424
1.11221,1.11647,1.10887
1.10698,1.11488,1.10532
1.10716,1.10842,1.10377
1.10175,1.10804,1.10002
1.10173,1.10301,1.09816
1.10184,1.10593,1.09798
1.09726,1.10411,1.09558
1.09903,1.09987,1.09522
1.09904,1.10295,1.09785
1.10483,1.10648,1.09619
1.10726,1.112,1.10527
1.11836,1.11974,1.10732
1.11614,1.11833,1.11555
1.12245,1.12336,1.11625
1.1147,1.12228,1.11409
1.11279,1.11563,1.11139
1.10874,1.11613,1.10458
1.10826,1.11048,1.10724
1.11111,1.11224,1.10709
1.11741,1.119,1.1114
1.11439,1.11913,1.11362
1.11594,1.12213,1.11316
1.1184,1.12035,1.11535
1.12753,1.13224,1.11778
1.12814,1.1316,1.12417
1.13541,1.13573,1.12877
1.13276,1.13601,1.13044
1.1323,1.13306,1.12714
1.1307,1.13551,1.13041
1.12634,1.13115,1.12455
1.12822,1.12976,1.12595
1.11985,1.13406,1.11808
1.11867,1.1208,1.11584
1.11403,1.11922,1.11324
1.11588,1.11653,1.11236
1.11972,1.1205,1.11277
1.11602,1.12521,1.11506
1.11467,1.1183,1.11396
1.1257,1.12629,1.11411
1.1244,1.12717,1.1229
1.1254,1.13273,1.12346
1.12268,1.1285,1.11984
1.1234,1.12683,1.12105
1.12125,1.12603,1.12041
1.12471,1.1274,1.12138
1.12426,1.1284,1.12194
1.11532,1.12501,1.11496
1.11791,1.11977,1.11508
1.11565,1.12135,1.11554
1.11827,1.11966,1.1123
1.1202,1.12573,1.118
1.12321,1.12404,1.1194
1.12572,1.1279,1.12215
1.12183,1.12589,1.11912
1.12113,1.12368,1.11821
1.12172,1.12498,1.11972
1.12332,1.12506,1.11535
1.12146,1.12436,1.12054
1.11976,1.12387,1.11382
1.12112,1.12332,1.11897
1.1144,1.12123,1.114
1.1191,1.1205,1.11047
1.1133,1.1203,1.11336
1.1054,1.11421,1.10492
1.1014,1.10676,1.10047
1.1049,1.10556,1.09857
1.0981,1.10577,1.09781
1.10001,1.1008,1.09643
1.09804,1.10262,1.09704
1.09687,1.10046,1.0955
1.09266,1.10393,1.09161
1.08724,1.093,1.08597
1.08743,1.08994,1.08598
1.08881,1.09048,1.08513
1.09064,1.09463,1.08748
1.09015,1.0942,1.08828
1.0976,1.09917,1.08935
1.09763,1.09916,1.09359
1.10579,1.1069,1.09603
1.1088,1.1123,1.10499
1.11097,1.11257,1.106
1.11222,1.1127,1.10803
1.10461,1.11162,1.10275
1.10234,1.1067,1.10091
1.09225,1.12993,1.09203
1.08913,1.09535,1.08652
1.08434,1.09232,1.08306
1.0739,1.08413,1.07094
1.07187,1.08164,1.07145
1.0681,1.07594,1.06665
1.06223,1.07454,1.06205
1.05934,1.06429,1.05694
1.06182,1.06491,1.05792
1.06252,1.06578,1.05839
1.05546,1.06434,1.05264
1.05691,1.05853,1.05184
1.05922,1.06275,1.05388
1.0596,1.06854,1.05637
1.06418,1.06495,1.05652
1.05986,1.06665,1.05529
1.06482,1.06595,1.05848
1.06639,1.06902,1.06254
1.07604,1.0768,1.05063
1.07151,1.07854,1.06987
1.0764,1.07683,1.07102
1.06181,1.08736,1.05975
1.0551,1.06296,1.05312
1.06336,1.06516,1.05257
1.0622,1.06671,1.0604
1.05213,1.06698,1.05212
1.0415,1.05393,1.03667
1.0434,1.04741,1.04007
1.04033,1.04794,1.03953
1.03872,1.04178,1.03525
1.04285,1.04511,1.03828
1.04356,1.04994,1.04242
1.04513,1.0469,1.0427
1.04492,1.0468,1.04419
1.0455,1.04633,1.04329
1.0413,1.04796,1.03725
1.04851,1.0494,1.04093
1.05316,1.06524,1.04849
1.04679,1.0537,1.0462
1.04134,1.049,1.03406
1.04657,1.04997,1.03903
1.0589,1.06151,1.04811
1.05315,1.06226,1.05253
1.05649,1.05829,1.05111
1.05582,1.06271,1.0551
1.0575,1.06231,1.04538
1.06171,1.06846,1.0572
1.06455,1.06743,1.05965
1.05967,1.06358,1.05793
1.0704,1.07193,1.0598
1.06397,1.07153,1.06304
1.06591,1.06766,1.05894
1.06907,1.07095,1.0625
1.07472,1.0755,1.06967
1.07274,1.07748,1.07205
1.07494,1.07697,1.07114
1.06914,1.07655,1.06579
1.06977,1.07251,1.06586
1.0694,1.07401,1.06205
1.07947,1.08123,1.06848
1.07712,1.08074,1.07323
1.0759,1.08287,1.07561
1.07743,1.07976,1.07121
1.07494,1.07986,1.0706
1.06946,1.075,1.06563
1.06874,1.07141,1.06407
1.0659,1.07095,1.06511
1.06321,1.0668,1.06079
1.05993,1.06584,1.05921
1.05732,1.06334,1.0561
1.0599,1.06092,1.05217
1.06729,1.06792,1.05909
1.06077,1.06764,1.06056
1.06177,1.0633,1.06032
1.05467,1.0616,1.05259
1.05705,1.05724,1.04937
1.0578,1.05954,1.05377
1.05577,1.06178,1.05574
1.05867,1.06307,1.05518
1.05907,1.063,1.05688
1.05514,1.05891,1.05146
1.05052,1.0551,1.04951
1.06121,1.0614,1.05026
1.05839,1.06401,1.05748
1.05667,1.06025,1.05584
1.05442,1.0574,1.05351
1.05897,1.06153,1.05253
1.06934,1.06991,1.05728
1.0654,1.07143,1.06534
1.0611,1.06626,1.06044
1.06947,1.07187,1.06047
1.07593,1.07671,1.07057
1.07415,1.07826,1.07277
1.07394,1.07774,1.07254
1.08084,1.08192,1.07195
1.0795,1.08246,1.07762
1.07831,1.08049,1.07681
1.08142,1.0816,1.07605
1.08655,1.09062,1.08192
1.08049,1.08726,1.0799
1.07601,1.08265,1.07401
1.06824,1.0769,1.06814
1.06729,1.07018,1.06703
1.06648,1.0682,1.06424
1.06684,1.06744,1.06359
1.06733,1.0689,1.06356
1.06456,1.0684,1.06291
1.0591,1.06672,1.05808
1.0591,1.06066,1.05698
1.06063,1.06301,1.05788
1.06415,1.06584,1.05889
1.06147,1.06776,1.06092
1.0623,1.063,1.06064
1.06395,1.06704,1.06032
1.07351,1.07357,1.06376
1.07159,1.07371,1.06998
1.07232,1.07775,1.07098
1.06968,1.07381,1.06824
1.08574,1.09339,1.08212
1.0929,1.09501,1.08517
1.08969,1.09508,1.08559
1.0883,1.09329,1.08518
1.08988,1.09474,1.08573
1.09013,1.09238,1.08843
1.09238,1.09303,1.08884
1.08895,1.0937,1.08871
1.09836,1.0984,1.08751
1.09938,1.1,1.09499
1.09318,1.10222,1.09163
1.08703,1.0934,1.08635
1.08662,1.08981,1.08535
1.0862,1.0893,1.08392
